imdb_id,title,review_text,sentiment_score
tt0038650,It's a Wonderful Life,"It's practically an American tradition to watch this film with family at Christmas time each year.  I just saw it for the first time myself a couple weeks before last Christmas, and I loved it.  It's an uplifting, inspiring, dramatic, and at times laugh-out-loud funny story, with a cast that probably couldn't be improved upon if you tried.  And, of course, it's directed by the superb Frank Capra, whose work I greatly admire.  James Stewart gives a raw, totally honest performance, as the unforgettable George Bailey, who on Christmas Eve is shown exactly why the world, or at least Bedford Falls, can't do without him.  And, there is my favorite line in the whole movie, out of so many memorable quotes, delivered perfectly by Lionel Barrymore, as the evil Mr. Potter: ""And a happy new year to you.  In jail!""",0.291185264011351
tt0038650,It's a Wonderful Life,"Oh my goodness, I am not going to spend much time describing this gold standard of Christmas movies. If you have seen it, you know what it is. If you haven’t seen it, stop reading this and watch it now. It is funny, tense, sentimental, romantic and downright Capra-esque.

I have liked Jimmy Stewart in everything I have seen him in. Was he that good, or did the camera just plain love him, like I heard said once about Steve McQueen. But it doesn’t stop there. If you notice the ensemble cast, you see represented some of the finest character actors out there. Between them it’s seems like we have seen one of them in every great classic movie.

I don’t watch this every year any more - there is just too much to see out there this time of year. But I watch it every two or three years and besides, if I have some time to spare, I can practically review every scene in order in my mind. It is part of my Christmas consciousness. Wait, are you still reading this?",0.2227891156462585
tt0038650,It's a Wonderful Life,"Lovely film.

<em>'It’s a Wonderful Life'</em> is enjoyable, hearty and well crafted. It takes longer than I would've predicted to get to 'the event', but it's very much worth seeing the journey that comes before - as we see the arc of James Stewart's George. It all crescendos with an ending that you can't help but smile at.

Stewart is excellent in the lead role, you really do see every single emotion that his character goes through. He is, by far, the standout performer, but there are of course good performances from the likes of Donna Reed (Mary), Lionel Barrymore (Henry) and Henry Travers (Clarence).

I did notice a few weird cuts in there, not that I hold that against it or did it affect my enjoyment - it's just noticeable. I see, via other reviewers, that there's a colour version - Channel 4 showed the black-and-white version over here in the UK. I can't say I felt the need for colour, which is always a good sign.

Wholesome. Not that it, evidently given the average rating, needs to be said by someone like me, but: I'd certainly recommend this.",0.2775210084033613
tt0047478,Seven Samurai,Fantastic movie with a great touch of reality.,0.6000000000000001
tt0047478,Seven Samurai,"At the top of my favorite films ever. Every time I watch it is see something new. Bandits steal peasants rice. Peasants hire ronin samurai to defend them. Great plot, pace and acting. Akira Kurasawa's best...perhaps.",0.38727272727272727
tt0047478,Seven Samurai,"**Maybe a little overrated, but there's no doubt that it's good.**

Well, I have to start this text with a note that I believe is relevant to understand what I'm going to write: this was the first Japanese film that I remember seeing. I might even be forgetting something I've seen before, but I don't think so. Therefore, I'm not a good connoisseur of Japanese cinema, so I don't want my opinion to be taken with any authority that I don't crave. I know there are people who want that. I do not. I speak, as in any of my reviews, only through my mouth, from the height of my meager wisdom, without pretensions. I may be right about some things, wrong about others, but that's the most normal thing in the world.

I decided to see this film because it was highly recommended and well regarded… everyone said it was a very good film, so I decided to see it for myself. I just finished it, and read a little about the film and its director, the famous Akira Kurosawa. The film is really a work that is above average, but it is not the kind of film that pleases everyone, and it seems to me to be a little overvalued, which results in damage. I say this because I felt, at various times, that the film failed to meet my expectations, as I am quite neutral, that is, I neither love this type of film nor feel repugnance in watching it.

The script takes place, roughly, in the mid-16th century, when Japan was divided into feuds and kingdoms, and there were frequent internecine wars in which the samurai took part. Of course, in such an environment, it is the common people who sacrifice themselves, and the humblest have always been the most susceptible to abuse by the powerful. That's what we have here, with a rural village that is regularly looted and devastated by an armed band until it decides to hire a small group of wandering samurai to help defend it. They achieve this objective, and we are invited to see all the labors that occur in the preparation of the defense, and in the martial training of those peasants.

I'm going to do it differently, and start by saying the aspects that seemed most positive to me. First, it seems to me that Kurosawa is really meticulous in the work he has done and has great affection and respect for his country's traditions and history. Otherwise, one would not understand the effort and money that were tied up in a film with such a historical and cultural load. To what extent did his taste for realism influence European cinema, or vice versa? I'm sure there are film students who have discussed this. What I can guarantee is the commitment to realism, visible, for example, in the extraordinary design of the sets and costumes, and in the static cinematography, very elegant and sharp. The script is quite solid, and gives us an extraordinarily credible story and very well-built and striking characters. I don't know the actors well, but I think Toshiro Mifune deserves applause for the commitment and work he has done here. He is an actor who naturally captures our attention and has a charisma that comes through effortlessly.

On the negative side, however, we also have several aspects to point out, starting with the length of the film, with more than three and a half hours. I'm sorry to say, but I feel that the script didn't justify that much time, and that Kurosawa didn't work the pace well. With a more restricted edition, he would have managed to reduce the film, without much loss, to two hours, and make it less heavy and exhausting. We don't need to see every village debate or every military training shenanigans. I also didn't like the attempts at humor introduced in the film. They just weren't funny at all. The excessive predictability of the story told also turns out to be a defect. I also didn't like the virtual absence of a soundtrack. I've seen that in other films, and I've never been particularly fond of that stylistic device.",0.10100883350883351
tt0102926,The Silence of the Lambs,"Unlike a lot of viewers, I first saw _The Silence of the Lambs_ at five years old. So, for me, _The Silence of the Lambs_ is a childhood favorite. Some would say I had an unusual childhood, in this age where some people actually **avoid** R-rated movies like the plague. The fact that I saw _Something Wild_, which Jonathan Demme directed five years before _The Silence of the Lambs_, as well as the original _Alien_ (alone at that), at the same age probably indicates that they were okay with me watching pretty much anything that wasn't rated X, though, honestly, I've **never** had any interest in that stuff. It was probably due to the fact that, like the movie's protagonist, I don't ""spook easily,"" and many so-called ""scary"" movies, including this one, never scared me, but (many of them) definitely thrilled me. Granted, I'd seen _Saving Private Ryan_ a few months before, which probably gave me a strong stomach. Well, enough about my wild, albeit fun, childhood. How does _The Silence of the Lambs_ hold up all these years later? For me personally, _The Silence of the Lambs_ is every bit as good as it was the first time I saw it at five years old.

On the off chance you don't already know the plot by now, Jodie Foster stars as Clarice Starling, a rookie FBI agent with a degree in psychology who is called from training by her boss Jack Crawford (Scott Glenn) in the middle of a string of murders by a man nicknamed ""Buffalo Bill"" (Ted Levine) who skins his victims, all of whom happen to be women. Crawford tells her to interview the psychotic Dr. Hannibal ""the Cannibal"" Lecter (Anthony Hopkins) in prison, hoping he might have an answer of some kind. Lecter brushes her off. After Catherine Martin (Brooke Smith), the daughter of a senator is kidnapped, Lecter agrees to give Starling information about Buffalo Bill on the condition that she tell him personal information about herself.

If I had to pick the greatest Best Picture Oscar winner ever, it would most likely be _The Silence of the Lambs_. Well-acted, well-written, and well-directed, it's definitely my favorite.

Let's look at the acting to start. Jodie Foster, unsurprisingly, won a well-deserved Oscar for her performance as Starling. Foster plays Starling as a little scared yet strong at the same time, definitely not a coward as Julianne Moore later played the character in the movie _Hannibal_, and definitely not someone who would turn cannibal as Thomas Harris wrote the character as doing in the novel Hannibal. Movie or novel, in my honest opinion, the Clarice Starling depicted in _Hannibal_ is an insult to what this Clarice Starling stands for. As we find out about what's been nagging Starling since childhood, Foster plays it especially well where another actress may have overdone it.
Anthony Hopkins, like Foster, won an Oscar for his performance as Lecter, and I speak for a lot of people, if not everybody, when I say it was also well-deserved. Hopkins plays Lecter as brilliant yet insane, making him one of the more interesting villains in movie history.
Scott Glenn plays Crawford very well for the time he's onscreen.
Ted Levine plays ""Buffalo Bill"" as straight up crazy, and does a very good job of making us hate him.
Brooke Smith is only supposed to play Catherine Martin as scared and she does - with dead-on accuracy.

Ted Tally won a well-deserved Oscar for his screenplay, adapted from Thomas Harris' novel of the same name. Tally doesn't feel the need to focus on violence and gore, which is one of the movie's strengths. Instead he focuses on the characters, and I'd be lying if I said he didn't flesh them out very, very, very, well.

Jonathan Demme also won an Oscar for his directing and he does a very good job of it.

_The Silence of the Lambs_ is relentlessly thrilling and it holds me to my seat until the last frame every time I see it, all without relying on excessive gore.
I've already mentioned that _The Silence of the Lambs_ doesn't scare me, so it may - or may not - scare you, depending on what you're afraid of. Admittedly, there are a few creepy things displayed onscreen so I can see why it would scare some viewers.
Either way, I can't recommend _The Silence of the Lambs_ enough, and everybody should see it at least once.

_The Silence of the Lambs_ is a childhood favorite of mine, and it holds up very, very well almost 25 years after its release. It's relentlessly thrilling, flawlessly acted, flawlessly written, flawlessly directed, and one of the few movies that actually deserved all the Oscars it won.",0.1708116883116883
tt0102926,The Silence of the Lambs,"This is one of a few movies I put off reviewing for years, because I honestly don't know what to say about a film this classic. So I'll be brief in my actual review, knowing that it comes from a place where I honestly believe that this is a movie that deserves its praise:

Even if the A-plot of the story wasn't one of the best crime thrillers put to screen, the Hannibal Lector moments alone would be enough to make _Silence of the Lambs_ a great movie, most especially his run in Memphis.

_Final rating:★★★★ - Very strong appeal. A personal favourite._",0.28785714285714287
tt0102926,The Silence of the Lambs,"It kind of reminds me of The Rocky Horror Picture Show, because Frank and Jame are drag queens who kill.",0.25
tt0120815,Saving Private Ryan,"Great WWII war action in France, but too much of the drama is weak

RELEASED IN 1998 and directed by Steven Spielberg, ""Saving Private Ryan"" (SPR) is about the Normandy invasion and its immediate aftermath from June 6-16, 1944. The focus is on a Captain (Tom Hanks) and his men who are commissioned to find a paratrooper (Matt Damon) whose brothers have been killed in action.

No one's supposed to say anything bad about SPR. To do so is considered sacrilege, but I have to be honest about what I like and don't like about Spielberg's popular WWII war flick. The initial beach landing (shot at Curracloe Beach, Ballinesker, Ireland) is outstanding, as is the closing half-hour battle at the crumbling village of Ramelle.

In between these two great bookends are a few quality sequences, but I didn't find a lot of the drama all that engaging or convincing. The cast is notable (also including Tom Sizemore, Barry Pepper, Edward Burns, Giovanni Ribisi, Jeremy Davies, Vin Diesel, et al.), but the characters never struck me as real for the most part. I've seen the film three times and each time I was too often conscious of the fact that I was watching actors portraying WWII characters in a movie. When you see a truly great picture, by contrast, you completely forget you're watching a movie, e.g. the original ""Apocalypse Now"" (1979).

Moreover, too many of the situations in SPR, including the dialogue, simply struck me as unreal or annoyingly treacly. Exhibit A is the moronic dog-tag sequence, which was supposed to be emotionally stirring but just made me roll my eyes. But, like I said, no one can criticize SPR and get away with it, even if the criticism is legitimate. It's like you'll be accused of being un-American or something, which is far from the case with me since I love America; I just can't stand the corrupt government & politicians, particularly the loony DemonKKKraps.

In light of my criticisms, I simply don't get why so many praise SPR as ""the greatest war movie ever made."" Again, the opening and ending battle sequences are great but the dubious dramatics leave quite a bit to be desired.

I've heard SPR hailed on the grounds that much of it was taken ""verbatim from first-hand, eye-witness accounts of the real Normandy invasion."" I'll take their word for it, but this isn't what I object to. I object to the contrived, sappy, questionable way Spielberg depicted the dramatics and the fact that I was unable to buy the characters as real. The aforementioned dog-tag sequence is just one example, others include the French father’s stupefying actions and the forced fight at the radar station and how it’s resolved (ooh, the Captain’s a high school teacher, whoopee).

Nevertheless, there IS a lot of good in SPR that makes it worth viewing. You can’t beat the battle sequences, the cast and the convincing WWII visuals throughout.

THE MOVIE RUNS 2 hours, 49 minutes and was shot in Ireland, England and France. WRITER: Robert Rodat.

GRADE: C+/B-",0.1801360544217687
tt0120815,Saving Private Ryan,"This movie should be known for changing Historical War Dramas as we know them. It was the first to accurately depict the carnage of war, and changed the direction of this genre of movies for all time. The initial D-Day scene was fantastic. Afterwards, Tom Hanks is ordered to chose a team of his men and look for James MacGuffin Ryan from Iowa. In order to achieve this goal, Hanks takes us across the entire back drop of world war 2, all the while making us ask, is all this worth  just one man?

Honestly it's a must watch and is on my ""Difinitive Movie List""",0.21666666666666667
tt0120815,Saving Private Ryan,"I watched this movie during a project at school. Saving Private Ryan was a beautiful and, above all, realistic film. The film presented in a realistic way how the war went then. Most of the film was set in Europe in 1944. The story is that American soldiers are being sent to Europe to fight against the Germans. The American boy James Francis Ryan is sent to Europe with his brothers as a soldier. After the invasion of Normandy it appears that all his other brothers have already died and he is the only one left. That is why corporal Miller is instructed to look for him and return him home.
The main actors who play in the film are Tom Hanks who plays corporal Miller and Matt Damon who plays the soldier Ryan. You also have all the soldiers in the group of corporal Miller. I think the characters in the film are very well thought out because they contain characters that are very brave, but also characters who have a hard time in the war. With this they show that not every soldier was as heroic as everyone thought.
The film was made on a set that I thought looked very realistic. In the background you saw the buildings that were about to collapse and the shots. I also really liked the sound that came with the film. For example, when a tank arrived, you heard that it was slowly approaching.",0.22749999999999998
tt0317248,City of God,"It’s a great film and well worthy of its the respect it has. It’s gruelling too, the 18 rating is due to the thread running through the film of continuous and ruthless violence of gangs trying to control their drug area. The is the story told through the eyes of ‘Rocket’ who avoids getting in to the gang war of his brother and friends by trying to find a safer life. 

The film combines slick production without losing a genuine documentary feel which I think it is why it’s so enduring. While it achieves a feeling of reality, it isn’t specifically a true story. However, the Cidade de Deus is real (being created to rehouse the slums away from Rio de Janeiro) and this story of its underworld and the film’s production makes one believe it may not be too far from the truth. There is hope in the story but not a lot.",0.08083333333333333
tt0317248,City of God,"Told by way of an occasionally narrated retrospective, ""Rocket"" (Alexandre Rodrigues) tells us a story of his childhood in the outskirts of Rio de Janeiro. Growing up in a community of newly built boxes, without power or plumbing, that reminded me of a row of concrete beach huts, the community is pretty lawless. The crime is largely to confined to pettier crimes, but as aspirations grow so does the scale of the criminality. A raid on a motel-cum-brothel is supposed to make everyone extra cash, but their inventive young watchman ""Li'l Dice"" (Douglas Silva) hates being left out and so does a little augmenting of his own. Brutal and attention grabbing. Next the cops crack down, bodies pile up and the societal order starts to change. It's this young man who grows up into the leading drug-peddling hoodlum amongst a now much more developed township where, tempered only by his more diplomatic childhood friend ""Bené"" (Phellipe Haagensen), the newly named ""Li'l Zé"" (Leandro Firmino) is ruling the roost. Curiously, his own form of government proves more stable for the residents, and although many are addicts there is a certain degree of law-and-order. Then the runts start to intervene. These are the young children with no hope, no families and only the dream of becoming their own version of ""Li'l Zé"" one day too. Gradually, the empire expands until it's only ""Carrot"" (Matheus Nachtergaele) who stands against him. When tragedy strikes very close to home for the kingpin, though, the uneasy peace between the two sections breaks out into an open warfare that drags in the sharpshooting army vet ""Knockout Ned"" (Seu Jorge), arms all the enthusiastic children and creates an environment that isn't safe for anyone - and where the police keep their distance in the hope that they will just all just slaughter each other. It's lucky that ""Rocket"" can use a camera. His boss wants publicity to illustrate how dominant and powerful he is. The newspapers want the photographs too. If the young man can walk the tightrope carefully, he might find himself well placed to capitalise on his unique access to a story that by now is gripping their nation. This is a fascinatingly well put together depiction of the worst of human nature; a dog eat dog world, where traditional humanity is scarce and the virtues of a not so benign dictatorship are exposed for all to see. The characterisations are mostly brutal and exploitative, yet there is a place for love and loyalty too amidst a poverty stricken population that craves basics like food and running water and is oblivious to death in the streets. The story is well supplemented by some engaging supporting characters like ""Steak n' Fries"", ""Goose"", ""Shaggy"" and ""Thiago"" (Daniel Zettel or is it really Timothée Chalamet?). The writing delivers powerfully but sparingly. We don't have loads of waffling dialogue, and there's also quite a bit of dark humour contained to not so much lighten the mood as to enhance the perception amongst most of the population that kill or be killed was a perfectly reasonable mantra. Firmino, Haagensen and Rodrigues deliver extremely well here in this most impressively photographed and intense look at a society where the top dog was only top by feeding and starving his followers. It's not especially graphic, I found, just a poignant look at survival of the fittest, the shrewdest and the luckiest. There's also a distinct lack of religiosity throughout, too! If you can see this at a cinema, then do - it's based on a true story and isn't an easy watch.",0.1771114058085889
tt0118799,Life Is Beautiful,"The first half of the screenplay is better than the second and in particular the weak ending which is very commercial Oscar material. However, there is Benigni, who is an old school visual comedian, and some of his antics are a delight. The period setting details are also well done.",0.05277777777777778
tt0120689,The Green Mile,"**_A Masterpiece of Cinematic Art -- Captivating and Reverent_**

The head Death Row guard at a Tennessee prison during the Depression (Tom Hanks) observes a new inmate, a black man named John Coffey (Michael Clarke Duncan), who is condemned to death for the rape and murder of two little girls. He and his fellow guards become intrigued by the gentle giant and conclude that there's no way he could be guilty of the crime. Who, then, is guilty? And will the guilty party get away with it.

""The Green Mile"" expertly mixes film genres: It's part prison flick, part supernatural mystery and part drama. It was adapted from Stephen King's novel by director/writer Frank Darabont and released in 1999. If you're not an admirer of Stephen King books/films (I'm not), DON'T let that deter you from viewing this beautiful and spiritually-profound film; it's by no means a typical horror story, although it does have a couple of horrific scenes.

Running 3-hours, it's over my limited attention span, and yet it's somehow utterly engrossing, even on repeat viewings. It's character/dialogue driven, unique and unpredictable. Don't mistake this for a run-of-the-mill prison flick. The fact that it largely takes place in a prison in the 1930s is a secondary issue. This is a powerful supernatural mystery/drama.

**SPOILER ALERT** (Don't read this next paragraph unless you want to consider possibilities about the character John Coffey)

John Coffey's last name is, evidently, derived from an ancient Sumerian word, kophi, which means ""winged creature."" Hence, John could be viewed as a angel or messenger from the Almighty. Actually, John is a type of Jesus Christ verified in six ways: (1) His initials are JC. (2) He's good-hearted and can easily recognize true evil. (3) He miraculously heals people. (4) He pronounces and executes divine judgment. (5) He is sacrificed even though completely innocent. And (6) He offers eternal life (in a sense), as evidenced by the extended life-span of the Hanks character and the mouse ""Mr. Jingles.""

**End SPOILER ALERT**

Don't miss out on this cinematic masterpiece.",-0.010782722179780997
tt0120689,The Green Mile,"""Edgecomb"" (Tom Hanks) is in charge of the prison officers who tend to the inmates on death row. He's a decent man who, with the help of his partner ""Howell"" (David Morse) tries to carry out his task as humanely as possible. Their team also numbers the truly odious ""Percy"" (Doug Hutchinson). He's an incompetent coward, but he also happens to be the nephew of the state governor, so tends to get away with his obnoxiousness towards the prisoners. That nasty behaviour becomes more pronounced when the giant ""Coffey"" (Michael Clarke Duncan) arrives. Also newly arrived is a small mouse which befriends, much to the chagrin of ""Percy"", a fellow inmate (Harry Dean Stanton) and oddly enough it seems to help keep the peace as people come and go. Things take quite an intriguing turn when some physical contact between their gentle giant and ""Edgecomb"" seems to cure his liver complaint. As the officer realises that this man may well possess healing hands, he and his team begins to bond with him. Meantime, the ghastly little ""Percy"" screws up his first execution causing an effect straight out of a Wes Craven film and Sam Rockwell's psychopathic ""Wild Bill"" arrives to liven things up. It's actually Rockwell who steal this for me. His performance is viscerally effective and he really does commit to the role. It's over 3 hours long but the acting is almost perfect as these characters develop and the story unfolds reconciling the brutality of racism, crime and punishment with the attempts at humanity and decency applied by virtually everyone whose lives are touched by these scenarios - even amongst the staff who struggle at times to keep their own priorities in kilter. One of Stephen King's much better stories with depth to the personas, a good baddie to loathe and a message of redemption delivered subtly but powerfully.",0.10910312805474096
tt0120689,The Green Mile,"Great acting by everyone involved, but the story is just not my cup of tea. If you like fake miracles (no shortage of people that do) and fantasy storylines, like prison guards that are humane and empathic (on death row nonetheless), then you might enjoy this more. I, however, will stick to more realistic fantasy, like mages fighting orcs and that sort of thing, and leave this in the trash pile of conservative media.",0.2666666666666667
tt0076759,Star Wars: Episode IV - A New Hope,"(As I'm writing this review, Darth Vader's theme music begins to build in my mind...)

Well, it actually has a title, what the Darth Vader theme. And that title is ""The Imperial March"", composed by the great John Williams, whom, as many of you may already know, also composed the theme music for ""Jaws"" - that legendary score simply titled, ""Main Title (Theme From Jaws)"".

Now, with that lil' bit of trivia aside, let us procede with the fabled film currently under review: Star Wars. It had been at a drive-in theater in some small Illinois town or other where my mother, my older brother, and I had spent our weekly ""Movie Date Night"" watching this George Lucas directed cult masterpiece from our car in the parking lot. On the huge outdoor screen, the film appeared to be a silent one, but thanks to an old wire-attached speaker, we were able to hear both the character dialogue and soundtrack loud and clear. We even had ourselves a carful of vittles and snacks - walked back to our vehicle, of course, from the wide-opened cinema's briefly distant concession stand. Indeed, it had been a lovely summer evening that July.

From the time the film started, with my brother and I following along as our mother sped-read the opening crawl, I began to feel rather antsy, thinking that this movie, the first in a franchise that would soon be world-renowned, was going to be boring, due to its genre being Science Fiction: A respectably likable, but not a passionately lovable genre of mine DURING THAT TIME. I just didn't believe I was going to like Star Wars all that much ... But I soon found myself intrigued ... And awed.

George Lucas is a man with a phenomenal, and I do mean phenomenal imagination. Apart from his human characters (Han, Luke, Leia, and Obi-Wan Kenobi, among others), the droids: C-3P0, R2-D2, R2-series, and IG-88, not to mention those unusual characters like Jabba the Hutt, Yoda, and Chewbacca, just to name a few, are all creations of Lucas's phenomenal imagination. And I was completely in awe of each one of these strange beings. Then there was Vader ... And the evil Emperor ... And the Stormtroopers ... And the Spacecraft ... And the galaxies (I'll admit that I am a huge lover of the Universe in all its Celestial glory) ... And the magnificent planets ... The Lightsabers ... And so on. Star Wars is a gorgeously shot space opera; it is truly an epic masterpiece. We enjoyed this film tremendously. And my brother was a die-hard fan from that night onward. He, my brother, had even received for Christmas that year, nearly every Star Wars action figure that my mother could find, including two of the spacecraft: The Millennium Falcon and Star Destroyer. The Death Star space station had too been wrapped beneath our Christmas tree - tagged with his name. It was totally crazy, what the new Star Wars era. Frenzied! But it was great ... Even still, to this day.

I don't personally know anyone whom has yet to see Star Wars, but that certainly doesn't suggest there are still a few people out there who haven't. And if you're one of the latter, then you should know that this classic space opera comes highly recommended. The entire series is told backwards, so you'll definitely want to see Star Wars first, followed by its two sequels: The Empire Strikes Back and Return of the Jedi ... In that order. I trust that you'll too discover yourself to be a lifelong cult fan in the wake. 😊",0.14041923923071464
tt0076759,Star Wars: Episode IV - A New Hope,"A long time ago in a childhood not too far away...

Princess Leia is captured and held hostage by the Imperial Army as it seeks to rule the Galactic Empire. An old Jedi Knight by the name of Ben ""Obi-Wan"" Kenobi may just be hers, and the rebels only hope. Teaming up with farm boy Luke Skywalker, scoundrel Captain Han Solo, and a couple of quirky droids, Kenobi sets off on a mission that could well shape the destiny of the Galaxy, and all who dwell within it.

Back in 1977 I was but a wee 11 year old boy, weened on films from all genres by my movie loving parents, I had no idea that Star Wars was to have the same impact on me as Jaws had two summers previously, where yet again I found myself queueing around the block for two whole hours to see a film in a one screen theatre. My love of cinema firmly cemented, Star Wars was the start of a love affair that lasts to this very day.

As the years have rolled by and my love of cinema has taken on more in-depth and serious tones, I have come to realise that Star Wars proves to be a far from flawless picture. Certainly its detractors do point to some frayed acting and call the plot structure a jazzed up good versus evil axis, while the charge of George Lucas referencing many prior pictures most assuredly stands, but really do those things matter? No they do not, because Star Wars opened up a new world of cinema, something of a portal to youngsters such as I, it got people talking and debating about the merits of model work in films (which is of an extraordinary high standard here), it nudged film makers to explore being bigger and bolder in their approach, and crucially, above all else, it got film goers hungry again, a hankering for more please if you may. Now it has to be said that all that followed 20th Century Fox's historic blockbuster didn't run with the baton, in fact most pale into comparison on impact value, but for better or worse (depending on the discerning viewers peccadilloes), Star Wars stands as a bastion of adventure laden entertainment.

It is by definition one of the most successful films in history, George Lucas perhaps didn't know it at the time, but in what was to become an almost operatic anthology, he didn't just make a movie, he created a whole new world seeping with style and rich texture. Almost as amazing as the success of the series, is how it has become part of modern day pop culture, anything from religion to everyday speak has at some time or another referenced Lucas' baby. Ultimately, though, it's one single thing that made (and still does make) Star Wars so great, it's that it has the ability to lift the audience into a rousing united feel good cheer; and that is something that few films can ever lay claim too. In 1977 it was an awe inspiring event to watch in the theatre, now here in my middle age it's an event that is like hugging a dear old friend, a friend that I know will never ever let me down no matter how many times I turn to it. 10/10",0.18739293860261605
tt0076759,Star Wars: Episode IV - A New Hope,"Star Wars (1977) is a true masterpiece of cinema, and is 
  definitely one of the best films ever made.

For me Star Wars (1977) is the best movie of all time,tied with The Lord of the Rings trilogy. Star Wars (1977) it is for sure the most iconic film of all time everything in it is iconic. The direction, the script, the performances in this film are brilliant, all the characters are captivating and well developed. 

Anyway, this is a totally perfect film, I only have praise for it, it is certainly a masterpiece of cinema, and my grade for it is 10\10.",0.5045918367346939
tt0103064,Terminator 2: Judgment Day,"Terminator 2 is basically one of the greatest films of all time, its an absolute must watch if you like Science Fiction, Action, or even Comedy films. It could have been so bad, but the film somehow pulls it off with crazy stunts, an amazing cast and a great story. 

The film really tackles the fate of humanity straight on which gets you thinking about our path as a species but also what we can do today to change things. The story takes you on a journey which is one of the most believable time travel movies of all time.

The action scenes are fantastic, with wall to wall fighting, car chases and military maneuvers that will keep you on the edge of your seat. That's mixed with a great cast and brilliant story telling from the directory. I would say its even better than the first movie which is also a classic.

Overall I have probably seen this movie 20 or 30 times over the last 25 years(go is it that long!!) and still don't get bored. Its a timeless classic that I urge everyone to watch.",0.21620833333333336
tt0103064,Terminator 2: Judgment Day,"While I am in that minority which believes it is actually the first _Terminator_ movie which is the best of the franchise, don't let that for one minute convince you I don't absolutely love _Judgement Day_. It's honestly pretty crazy to me how just bonkers good these first two _Terminator_ movies are. Especially when you consider how completely every single sequel managed to miss the mark.

I like to imagine that in the Good Timeline, where everything isn't Terrible™, this movie is exactly the same, but the trailer doesn't spoil the twist about Robert Patrick being a Terminator and Arnie being a good guy. I know that they also spoil the twist about who's a Terminator and who's not and who's a bad guy and who's not in the trailers for the 3rd, 4th, 5th, and 6th too, but I'm pretty sure that in the Good Timeline those never got made, so whatever.

_Final rating:★★★★½ - Ridiculously strong appeal. I can’t stop thinking about it._",0.23690476190476195
tt0103064,Terminator 2: Judgment Day,"Great watch, will watch again, and can recommend.

This is everything the original was turned up one notch.  Now Arnold is a caring unfeeling robot, and we missed a whole movie where Sarah Connor went hard into training.

This has twists, escapes, a liquid terminator, better special and practical effects, some big explosions, active discussion of how to change the future, and some really iconic moments.

The movie isn't chatty in the traditional sense, once Arnold gets involved, all the dialogue outside the asylum is very much to mechanically move the plot forward.  The terminators don't voluntary ""chat"", they more vomit exposition dialogue.

While I'll always remember this as a great movie, it isn't without its flaws.  Hearing John's pre-pubescent voice cracking almost made me turn it off, and I know I found a couple of (small) problems while I was watching, but I couldn't remember them by the end of the movie, so they're clearly not that important.  I may have been a bad foley sound on a weapon, and probably something that the T-800 that didn't seem robo-talk enough.

I honestly don't know who isn't going to like this movie:  it even has a low kill count.",0.185527950310559
tt0245429,Spirited Away,"One of the great ""masters"" of the anime art. Somehow, if I would personally associate ""Akira"" to ""self-destruction"", then this anime would be the opposite :)",0.325
tt0245429,Spirited Away,"I quite liked the look of the new house that ""Chihiro"" and her parents were to move to, but she isn't so keen, and being ten had the weight of the world on her shoulders. En route to meet the removal men, her dad takes a wrong turning and soon, together with her mum, end up at the end of a tunnel. What would you do? Go in of course! Luckily it's quite a short walk before they find themselves in a small village that's full of shops all laid out for a banquet. Mum and dad tuck in but the young girl just wants to get going. Ignored, she explores a little as they gorge themselves and that's when she encounters the young ""Haku"" who suggests that she might like to leave. Snag is - her parents have quite literally now gone a bit porcine and she's going to have to rely on her new friend if she is to rescue them from an impending visit to the abattoir. A job is her first task, and for that she needs a contract with the wart-nosed witch ""Yubaba"" - and so off we go on a series of marvellously creative escapades discovering some coal spirits; that her friend has a secret identity; her boss an huge great baby and the entire place serves as a sort of bathhouse for the enigmatic ""No Face"" whose agenda isn't clear to anyone, though we do know he has a rapacious appetite and can make his own gold! The detail of the animation is astonishing and coupled with the mysticism of ancient Japanese folk lore works really well at creating a characterful and engaging story. I just love the lithe dragons of Oriental mythology as opposed to the scaly, stodgy, European ones. The concept of identity underpins much of the narrative here, with not just ""Chihiro"" but pretty much everyone else coming to terms with flaws and strengths in their personalities requiring a degree of human spirit, trust and forgiveness if ever anyone is to thrive and if ever she and her folks are to get to that new house on the hill. It's two hours really goes fly by and I thoroughly enjoyed it.",0.20222011784511787
tt15398776,Oppenheimer,"FULL SPOILER-FREE REVIEW @ https://www.firstshowing.net/2023/review-nolans-oppenheimer-is-a-harrowing-tale-of-one-mans-life/

""Oppenheimer is a true masterclass in how to build extreme tension and suspense through fast, detailed dialogue, an insanely powerful sound production, and an equally explosive score from Ludwig Göransson. Words cannot fully describe Hoyte van Hoytema's gorgeous cinematography.

It's a harrowing, disturbing, genuinely frightening story about how one man's compulsion and political power changed the world. Cillian Murphy, Robert Downey Jr., and Emily Blunt shouldn't miss any awards ceremonies… they're absolutely superb, as are the rest of the exceptional actors involved in the movie.

Pacing, structure, and runtime, in addition to its quasi-documentary style and its narrative complexity, make this a difficult, heavy watch that will, for sure, leave some viewers disappointed, bored, or simply tired. Ultimately, Christopher Nolan justifies the use of the expression ""not for everyone"".

Rating: A-",0.06626984126984127
